Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,354533,,,,354533,,343433,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,410341,,,,410341,,773891,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,13,,,,13,,11,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,49,,,,49,,41,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,1193146,,,,1193146,,2021770,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,3158,,,,3158,,2758,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,3202,,,,3202,,3704,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,93,,,,93,,78,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,2018357,,,,2018357,,2585307,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,22,,,,22,,18,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,20,,,,20,,44,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,80287,,,,80287,,69127,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,114977,,,,114977,,35327,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,29875,,,,29875,,26725,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,790,,,,790,,664,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,294,,,,294,,370,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,8,Weight in kilograms,137819,,,,137819,,179526,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,130715,,,,130715,,190860,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,83,,,,83,,170,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,2077,,,,2077,,1893,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,381,,,,381,,788,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,15601,,,,15601,,17621,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,111487,,,,111487,,169215,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,1086,,,,1086,,1173,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,116589,,,,116589,,252920,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,411,,,,411,,886,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,240,,,,240,,504,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,2594,,,,2594,,6725,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,83,,,,83,,178,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,6250,,,,6250,,15555,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,3911,,,,3911,,9104,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,94421,,,,94421,,201517,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,554,New Zealand,NZL,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,30,,,,30,,66,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,12,,,,12,,25,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,3623,,,,3623,,7665,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,420,,,,420,,922,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",8,Weight in kilograms,4595,,,,4595,,9774,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,161219,,,,161219,,456886,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,13860,,,,13860,,26137,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,178,,,,178,,751,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,68689,,,,68689,,161500,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,77377,,,,77377,,265890,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,620,Portugal,PRT,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,90,,,,90,,50,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,1025,,,,1025,,2560,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,396565,,,,396565,,1664525,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,1918,,,,1918,,8234,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,208,Denmark,DNK,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,4704,,,,4704,,19758,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,13885,,,,13885,,58263,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,7229,,,,7229,,30359,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,1091,,,,1091,,4582,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,266614,,,,266614,,1119985,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,63179,,,,63179,,265232,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,579,Norway,NOR,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,9829,,,,9829,,39413,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,18038,,,,18038,,75749,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,98,,,,98,,292,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,1224,,,,1224,,5141,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,070529,"Chicory (excl. witloof chicory), fresh/chilled",8,Weight in kilograms,8757,,,,8757,,37518,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,226620951,,,,226620951,,110497046,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,363058,,,,363058,,123996,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,20000,,,,20000,,10080,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,25,,,,25,,13,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,25467256,,,,25467256,,13090628,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,35640036,,,,35640036,,16994126,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,42756,,,,42756,,21809,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,214,Dominican Rep.,DOM,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,4,,,,4,,1,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,233,Estonia,EST,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,201500,,,,201500,,127970,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,182131,,,,182131,,117215,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,4663962,,,,4663962,,1979900,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,527549,,,,527549,,274018,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,165,,,,165,,106,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,173,,,,173,,82,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,12000,,,,12000,,6168,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,94555631,,,,94555631,,47923432,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,380250,,,,380250,,211458,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,2219,,,,2219,,2852,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,44410,,,,44410,,22686,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,17347985,,,,17347985,,6269539,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,6260,,,,6260,,3944,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,3957601,,,,3957601,,2278379,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,35,,,,35,,129,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,22165022,,,,22165022,,11571266,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,5734350,,,,5734350,,2937752,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,22979,,,,22979,,11709,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,28439,,,,28439,,16490,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,748,Eswatini,SWZ,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,7,,,,7,,4,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,7796167,,,,7796167,,2768708,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,42,,,,42,,105,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,749904,,,,749904,,392977,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,795,Turkmenistan,TKM,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,51300,,,,51300,,12495,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,189800,,,,189800,,78333,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,21600,,,,21600,,11232,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,100,,,,100,,53,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,6446235,,,,6446235,,3237390,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,266326153,,,,266326153,,132486844,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,8,Albania,ALB,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,5000,,,,5000,,2650,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,82346,,,,82346,,34486,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,65,,,,65,,38,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,50,Bangladesh,BGD,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,350000,,,,350000,,189215,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,30424091,,,,30424091,,15557357,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,124,Canada,CAN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,1960,,,,1960,,2227,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,44457611,,,,44457611,,20027532,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,281,,,,281,,130,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,191,Croatia,HRV,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,25,,,,25,,11,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,208,Denmark,DNK,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,43000,,,,43000,,27090,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,233,Estonia,EST,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,187876,,,,187876,,118074,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,205000,,,,205000,,135989,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,1581544,,,,1581544,,796715,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,461118,,,,461118,,229771,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,122500,,,,122500,,64925,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,809202,,,,809202,,416141,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,135311274,,,,135311274,,68694435,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,109449,,,,109449,,59914,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,1271,,,,1271,,660,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,28883,,,,28883,,15632,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,13676206,,,,13676206,,6644987,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,57660,,,,57660,,36326,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,5029275,,,,5029275,,2702983,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,8950,,,,8950,,3312,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,3,,,,3,,1,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,13715366,,,,13715366,,6999932,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,126905,,,,126905,,65030,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,25,,,,25,,9,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,6254762,,,,6254762,,3224296,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,1312917,,,,1312917,,839503,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,10819,,,,10819,,8129,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,716,Zimbabwe,ZWE,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,5,,,,5,,2,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,66365,,,,66365,,49158,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,748,Eswatini,SWZ,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,8,,,,8,,3,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,760,Syria,SYR,,,,,,,,070610,"Carrots & turnips, fresh/chilled",8,Weight in kilograms,72490,,,,72490,,33970,,,0
